mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.9445155620574952,0.1134045131654931,0.09294042587280274,0.03519514856899388,0.7,{'svm__C': 0.7},0.94,0.93,0.9366666666666666,0.9433333333333334,0.94,0.938,0.004521553322083492,4
1.9758946895599365,0.03817524842970565,0.08518071174621582,0.018574577510637052,0.8,{'svm__C': 0.8},0.9433333333333334,0.93,0.9366666666666666,0.9433333333333334,0.93,0.9366666666666668,0.005962847939999428,6
1.862388515472412,0.06962987795407378,0.09091811180114746,0.02968937009312174,0.9,{'svm__C': 0.9},0.9433333333333334,0.9333333333333333,0.9333333333333333,0.9466666666666667,0.9266666666666666,0.9366666666666668,0.007302967433402221,6
1.8888309478759766,0.09303852999910563,0.08928875923156739,0.01972423407735424,0.95,{'svm__C': 0.95},0.94,0.9366666666666666,0.9366666666666666,0.9466666666666667,0.93,0.938,0.0054160256030906205,4
1.8362852096557618,0.12462419316300505,0.08532905578613281,0.02934793688939167,1.0,{'svm__C': 1},0.94,0.94,0.9366666666666666,0.9466666666666667,0.9333333333333333,0.9393333333333332,0.004422166387140525,3
2.0194994449615478,0.22364504698195706,0.09189405441284179,0.018728265865036734,1.1,{'svm__C': 1.1},0.9433333333333334,0.94,0.94,0.9466666666666667,0.9366666666666666,0.9413333333333334,0.003399346342395203,1
1.9999395847320556,0.19622071889360646,0.09173121452331542,0.030079926156813867,1.2,{'svm__C': 1.2},0.9433333333333334,0.9366666666666666,0.9433333333333334,0.9433333333333334,0.9366666666666666,0.9406666666666667,0.003265986323710925,2
